date,text,sentiment,value,change,series_id,indicator_name
2005-12-01,Real Disposable Personal Income remained unchanged at $11.54 million Billions in 2005-12-01.,neutral,11535.2,0.0,DSPIC96,Real Disposable Personal Income
2006-01-01,Real Disposable Personal Income increased by 116.60 Billions to $11.65 million Billions in 2006-01-01.,positive,11651.8,116.59999999999854,DSPIC96,Real Disposable Personal Income
2006-02-01,Real Disposable Personal Income increased by 51.00 Billions to $11.70 million Billions in 2006-02-01.,positive,11702.8,51.0,DSPIC96,Real Disposable Personal Income
2006-03-01,Real Disposable Personal Income increased by 44.70 Billions to $11.75 million Billions in 2006-03-01.,positive,11747.5,44.70000000000073,DSPIC96,Real Disposable Personal Income
2006-04-01,Real Disposable Personal Income decreased by 3.10 Billions to $11.74 million Billions in 2006-04-01.,negative,11744.4,-3.100000000000364,DSPIC96,Real Disposable Personal Income
2006-05-01,Real Disposable Personal Income decreased by 7.60 Billions to $11.74 million Billions in 2006-05-01.,negative,11736.8,-7.600000000000364,DSPIC96,Real Disposable Personal Income
2006-06-01,Real Disposable Personal Income increased by 15.10 Billions to $11.75 million Billions in 2006-06-01.,neutral,11751.9,15.100000000000364,DSPIC96,Real Disposable Personal Income
2006-07-01,Real Disposable Personal Income decreased by 5.00 Billions to $11.75 million Billions in 2006-07-01.,negative,11746.9,-5.0,DSPIC96,Real Disposable Personal Income
2006-08-01,Real Disposable Personal Income decreased by 9.90 Billions to $11.74 million Billions in 2006-08-01.,negative,11737.0,-9.899999999999636,DSPIC96,Real Disposable Personal Income
2006-09-01,Real Disposable Personal Income increased by 63.10 Billions to $11.80 million Billions in 2006-09-01.,positive,11800.1,63.10000000000037,DSPIC96,Real Disposable Personal Income
2006-10-01,Real Disposable Personal Income increased by 53.60 Billions to $11.85 million Billions in 2006-10-01.,positive,11853.7,53.60000000000037,DSPIC96,Real Disposable Personal Income
2006-11-01,Real Disposable Personal Income increased by 48.20 Billions to $11.90 million Billions in 2006-11-01.,positive,11901.9,48.19999999999891,DSPIC96,Real Disposable Personal Income
2006-12-01,Real Disposable Personal Income increased by 56.70 Billions to $11.96 million Billions in 2006-12-01.,positive,11958.6,56.70000000000073,DSPIC96,Real Disposable Personal Income
2007-01-01,Real Disposable Personal Income decreased by 2.00 Billions to $11.96 million Billions in 2007-01-01.,negative,11956.6,-2.0,DSPIC96,Real Disposable Personal Income
2007-02-01,Real Disposable Personal Income increased by 39.40 Billions to $12.00 million Billions in 2007-02-01.,positive,11996.0,39.39999999999963,DSPIC96,Real Disposable Personal Income
2007-03-01,Real Disposable Personal Income increased by 39.10 Billions to $12.04 million Billions in 2007-03-01.,positive,12035.1,39.10000000000037,DSPIC96,Real Disposable Personal Income
2007-04-01,Real Disposable Personal Income increased by 17.70 Billions to $12.05 million Billions in 2007-04-01.,neutral,12052.8,17.69999999999891,DSPIC96,Real Disposable Personal Income
2007-05-01,Real Disposable Personal Income increased by 7.10 Billions to $12.06 million Billions in 2007-05-01.,neutral,12059.9,7.100000000000364,DSPIC96,Real Disposable Personal Income
2007-06-01,Real Disposable Personal Income decreased by 6.60 Billions to $12.05 million Billions in 2007-06-01.,negative,12053.3,-6.600000000000364,DSPIC96,Real Disposable Personal Income
2007-07-01,Real Disposable Personal Income increased by 13.10 Billions to $12.07 million Billions in 2007-07-01.,neutral,12066.4,13.100000000000364,DSPIC96,Real Disposable Personal Income
2007-08-01,Real Disposable Personal Income increased by 4.50 Billions to $12.07 million Billions in 2007-08-01.,neutral,12070.9,4.5,DSPIC96,Real Disposable Personal Income
2007-09-01,Real Disposable Personal Income increased by 18.70 Billions to $12.09 million Billions in 2007-09-01.,neutral,12089.6,18.700000000000728,DSPIC96,Real Disposable Personal Income
2007-10-01,Real Disposable Personal Income decreased by 9.20 Billions to $12.08 million Billions in 2007-10-01.,negative,12080.4,-9.200000000000728,DSPIC96,Real Disposable Personal Income
2007-11-01,Real Disposable Personal Income decreased by 10.30 Billions to $12.07 million Billions in 2007-11-01.,negative,12070.1,-10.299999999999272,DSPIC96,Real Disposable Personal Income
2007-12-01,Real Disposable Personal Income increased by 50.40 Billions to $12.12 million Billions in 2007-12-01.,positive,12120.5,50.39999999999963,DSPIC96,Real Disposable Personal Income
2008-01-01,Real Disposable Personal Income increased by 16.60 Billions to $12.14 million Billions in 2008-01-01.,neutral,12137.1,16.600000000000364,DSPIC96,Real Disposable Personal Income
2008-02-01,Real Disposable Personal Income increased by 4.70 Billions to $12.14 million Billions in 2008-02-01.,neutral,12141.8,4.699999999998909,DSPIC96,Real Disposable Personal Income
2008-03-01,Real Disposable Personal Income increased by 4.10 Billions to $12.15 million Billions in 2008-03-01.,neutral,12145.9,4.100000000000364,DSPIC96,Real Disposable Personal Income
2008-04-01,Real Disposable Personal Income decreased by 45.10 Billions to $12.10 million Billions in 2008-04-01.,negative,12100.8,-45.10000000000037,DSPIC96,Real Disposable Personal Income
2008-05-01,Real Disposable Personal Income increased by 595.40 Billions to $12.70 million Billions in 2008-05-01.,positive,12696.2,595.4000000000015,DSPIC96,Real Disposable Personal Income
2008-06-01,Real Disposable Personal Income decreased by 319.60 Billions to $12.38 million Billions in 2008-06-01.,negative,12376.6,-319.60000000000036,DSPIC96,Real Disposable Personal Income
2008-07-01,Real Disposable Personal Income decreased by 187.90 Billions to $12.19 million Billions in 2008-07-01.,negative,12188.7,-187.89999999999964,DSPIC96,Real Disposable Personal Income
2008-08-01,Real Disposable Personal Income decreased by 68.10 Billions to $12.12 million Billions in 2008-08-01.,negative,12120.6,-68.10000000000036,DSPIC96,Real Disposable Personal Income
2008-09-01,Real Disposable Personal Income increased by 28.40 Billions to $12.15 million Billions in 2008-09-01.,positive,12149.0,28.399999999999636,DSPIC96,Real Disposable Personal Income
2008-10-01,Real Disposable Personal Income increased by 91.50 Billions to $12.24 million Billions in 2008-10-01.,positive,12240.5,91.5,DSPIC96,Real Disposable Personal Income
2008-11-01,Real Disposable Personal Income increased by 105.40 Billions to $12.35 million Billions in 2008-11-01.,positive,12345.9,105.39999999999964,DSPIC96,Real Disposable Personal Income
2008-12-01,Real Disposable Personal Income decreased by 57.10 Billions to $12.29 million Billions in 2008-12-01.,negative,12288.8,-57.10000000000037,DSPIC96,Real Disposable Personal Income
2009-01-01,Real Disposable Personal Income increased by 72.70 Billions to $12.36 million Billions in 2009-01-01.,positive,12361.5,72.70000000000073,DSPIC96,Real Disposable Personal Income
2009-02-01,Real Disposable Personal Income decreased by 119.60 Billions to $12.24 million Billions in 2009-02-01.,negative,12241.9,-119.60000000000036,DSPIC96,Real Disposable Personal Income
2009-03-01,Real Disposable Personal Income increased by 0.80 Billions to $12.24 million Billions in 2009-03-01.,neutral,12242.7,0.8000000000010914,DSPIC96,Real Disposable Personal Income
2009-04-01,Real Disposable Personal Income increased by 77.30 Billions to $12.32 million Billions in 2009-04-01.,positive,12320.0,77.29999999999927,DSPIC96,Real Disposable Personal Income
2009-05-01,Real Disposable Personal Income increased by 180.10 Billions to $12.50 million Billions in 2009-05-01.,positive,12500.1,180.10000000000036,DSPIC96,Real Disposable Personal Income
2009-06-01,Real Disposable Personal Income decreased by 226.90 Billions to $12.27 million Billions in 2009-06-01.,negative,12273.2,-226.89999999999964,DSPIC96,Real Disposable Personal Income
2009-07-01,Real Disposable Personal Income decreased by 54.50 Billions to $12.22 million Billions in 2009-07-01.,negative,12218.7,-54.5,DSPIC96,Real Disposable Personal Income
2009-08-01,Real Disposable Personal Income decreased by 23.90 Billions to $12.19 million Billions in 2009-08-01.,negative,12194.8,-23.900000000001455,DSPIC96,Real Disposable Personal Income
2009-09-01,Real Disposable Personal Income increased by 35.80 Billions to $12.23 million Billions in 2009-09-01.,positive,12230.6,35.80000000000109,DSPIC96,Real Disposable Personal Income
2009-10-01,Real Disposable Personal Income decreased by 37.40 Billions to $12.19 million Billions in 2009-10-01.,negative,12193.2,-37.39999999999963,DSPIC96,Real Disposable Personal Income
2009-11-01,Real Disposable Personal Income increased by 31.20 Billions to $12.22 million Billions in 2009-11-01.,positive,12224.4,31.19999999999891,DSPIC96,Real Disposable Personal Income
2009-12-01,Real Disposable Personal Income increased by 55.80 Billions to $12.28 million Billions in 2009-12-01.,positive,12280.2,55.80000000000109,DSPIC96,Real Disposable Personal Income
2010-01-01,Real Disposable Personal Income increased by 5.60 Billions to $12.29 million Billions in 2010-01-01.,neutral,12285.8,5.599999999998545,DSPIC96,Real Disposable Personal Income
2010-02-01,Real Disposable Personal Income increased by 6.20 Billions to $12.29 million Billions in 2010-02-01.,neutral,12292.0,6.200000000000728,DSPIC96,Real Disposable Personal Income
