date,text,sentiment,value,change,series_id,indicator_name
2005-10-01,Real Gross Domestic Product: Government Consumption Expenditures remained unchanged at $44.85 million Billions in 2005-10-01.,neutral,44850.0,0.0,A939RC0Q052SBEA,Real Gross Domestic Product: Government Consumption Expenditures
2006-01-01,Real Gross Domestic Product: Government Consumption Expenditures increased by 825.00 Billions to $45.67 million Billions in 2006-01-01.,negative,45675.0,825.0,A939RC0Q052SBEA,Real Gross Domestic Product: Government Consumption Expenditures
2006-04-01,Real Gross Domestic Product: Government Consumption Expenditures increased by 414.00 Billions to $46.09 million Billions in 2006-04-01.,negative,46089.0,414.0,A939RC0Q052SBEA,Real Gross Domestic Product: Government Consumption Expenditures
2006-07-01,Real Gross Domestic Product: Government Consumption Expenditures increased by 272.00 Billions to $46.36 million Billions in 2006-07-01.,negative,46361.0,272.0,A939RC0Q052SBEA,Real Gross Domestic Product: Government Consumption Expenditures
2006-10-01,Real Gross Domestic Product: Government Consumption Expenditures increased by 446.00 Billions to $46.81 million Billions in 2006-10-01.,negative,46807.0,446.0,A939RC0Q052SBEA,Real Gross Domestic Product: Government Consumption Expenditures
2007-01-01,Real Gross Domestic Product: Government Consumption Expenditures increased by 482.00 Billions to $47.29 million Billions in 2007-01-01.,negative,47289.0,482.0,A939RC0Q052SBEA,Real Gross Domestic Product: Government Consumption Expenditures
2007-04-01,Real Gross Domestic Product: Government Consumption Expenditures increased by 513.00 Billions to $47.80 million Billions in 2007-04-01.,negative,47802.0,513.0,A939RC0Q052SBEA,Real Gross Domestic Product: Government Consumption Expenditures
2007-07-01,Real Gross Domestic Product: Government Consumption Expenditures increased by 414.00 Billions to $48.22 million Billions in 2007-07-01.,negative,48216.0,414.0,A939RC0Q052SBEA,Real Gross Domestic Product: Government Consumption Expenditures
2007-10-01,Real Gross Domestic Product: Government Consumption Expenditures increased by 376.00 Billions to $48.59 million Billions in 2007-10-01.,negative,48592.0,376.0,A939RC0Q052SBEA,Real Gross Domestic Product: Government Consumption Expenditures
2008-01-01,Real Gross Domestic Product: Government Consumption Expenditures decreased by 135.00 Billions to $48.46 million Billions in 2008-01-01.,negative,48457.0,-135.0,A939RC0Q052SBEA,Real Gross Domestic Product: Government Consumption Expenditures
2008-04-01,Real Gross Domestic Product: Government Consumption Expenditures increased by 418.00 Billions to $48.88 million Billions in 2008-04-01.,negative,48875.0,418.0,A939RC0Q052SBEA,Real Gross Domestic Product: Government Consumption Expenditures
2008-07-01,Real Gross Domestic Product: Government Consumption Expenditures decreased by 10.00 Billions to $48.87 million Billions in 2008-07-01.,negative,48865.0,-10.0,A939RC0Q052SBEA,Real Gross Domestic Product: Government Consumption Expenditures
